filename,x_from,y_from,width,height,sign_class,sign_id
autosave02_10_2012_12_16_49_2.jpg,887,190,31,32,6_6,5721
autosave02_10_2012_12_16_49_2.jpg,754,269,16,16,6_6,5722
autosave02_10_2012_12_16_50_0.jpg,969,140,43,39,6_6,5721
autosave02_10_2012_12_16_50_0.jpg,776,249,16,16,6_6,5722
autosave02_10_2012_12_16_50_1.jpg,1174,51,64,62,6_6,5721
autosave02_10_2012_12_16_50_1.jpg,816,244,22,23,6_6,5722
autosave02_10_2012_12_16_50_1.jpg,418,176,17,19,5_15_2,5723
autosave02_10_2012_12_16_50_1.jpg,497,175,19,18,5_15_2,5724
autosave02_10_2012_12_16_50_1.jpg,601,173,16,17,5_15_2,5725
autosave02_10_2012_12_16_50_1.jpg,703,170,16,16,5_15_2,5726
autosave02_10_2012_12_16_50_2.jpg,863,213,29,29,6_6,5722
autosave02_10_2012_12_16_50_2.jpg,391,143,21,20,5_15_2,5723
autosave02_10_2012_12_16_50_2.jpg,486,142,20,21,5_15_2,5724
autosave02_10_2012_12_16_50_2.jpg,603,139,17,20,5_15_2,5725
autosave02_10_2012_12_16_50_2.jpg,721,135,17,18,5_15_2,5726
autosave02_10_2012_12_16_50_3.jpg,938,190,36,36,6_6,5722
autosave02_10_2012_12_16_50_3.jpg,362,117,25,24,5_15_2,5723
autosave02_10_2012_12_16_50_3.jpg,472,116,23,24,5_15_2,5724
autosave02_10_2012_12_16_50_3.jpg,610,115,22,22,5_15_2,5725
autosave02_10_2012_12_16_50_3.jpg,743,109,22,20,5_15_2,5726
autosave02_10_2012_12_16_51_0.jpg,970,178,38,36,6_6,5722
autosave02_10_2012_12_16_51_0.jpg,351,106,25,24,5_15_2,5723
autosave02_10_2012_12_16_51_0.jpg,467,105,23,24,5_15_2,5724
autosave02_10_2012_12_16_51_0.jpg,610,102,22,22,5_15_2,5725
autosave02_10_2012_12_16_51_0.jpg,754,97,23,21,5_15_2,5726
autosave02_10_2012_12_16_51_1.jpg,1136,107,56,53,6_6,5722
autosave02_10_2012_12_16_51_1.jpg,295,56,30,31,5_15_2,5723
autosave02_10_2012_12_16_51_1.jpg,438,56,28,28,5_15_2,5724
autosave02_10_2012_12_16_51_1.jpg,616,50,29,29,5_15_2,5725
autosave02_10_2012_12_16_51_1.jpg,794,43,26,28,5_15_2,5726
autosave02_10_2012_12_16_54_0.jpg,328,249,18,18,3_1,5727
autosave02_10_2012_12_16_54_1.jpg,280,232,21,23,3_1,5727
autosave02_10_2012_12_16_54_2.jpg,233,220,24,25,3_1,5727
autosave02_10_2012_12_16_55_0.jpg,168,195,30,30,3_1,5727
autosave02_10_2012_12_16_55_1.jpg,54,160,36,33,3_1,5727
autosave02_10_2012_12_17_09_2.jpg,744,225,21,22,5_15_3,5728
autosave02_10_2012_12_17_10_0.jpg,768,196,27,30,5_15_3,5728
autosave02_10_2012_12_17_10_1.jpg,859,167,38,39,5_15_3,5728
autosave02_10_2012_12_17_10_2.jpg,935,106,52,51,5_15_3,5728
autosave02_10_2012_12_17_13_3.jpg,284,100,27,25,5_15_2,5729
autosave02_10_2012_12_17_13_3.jpg,385,98,26,25,5_15_2,5730
autosave02_10_2012_12_17_13_3.jpg,472,98,26,24,5_15_2,5731
autosave02_10_2012_12_17_13_3.jpg,620,89,26,25,5_15_2,5732
autosave02_10_2012_12_17_14_0.jpg,235,66,30,27,5_15_2,5729
autosave02_10_2012_12_17_14_0.jpg,351,66,31,27,5_15_2,5730
autosave02_10_2012_12_17_14_0.jpg,454,64,30,27,5_15_2,5731
autosave02_10_2012_12_17_14_0.jpg,626,56,27,29,5_15_2,5732
autosave02_10_2012_12_17_15_0.jpg,270,88,27,29,5_15_2,5733
autosave02_10_2012_12_17_15_0.jpg,375,90,25,25,5_15_2,5734
autosave02_10_2012_12_17_15_0.jpg,468,88,29,25,5_15_2,5735
autosave02_10_2012_12_17_15_0.jpg,623,82,26,23,5_15_2,5736
autosave02_10_2012_12_17_17_1.jpg,305,139,21,21,5_15_2,5737
autosave02_10_2012_12_17_17_1.jpg,383,138,23,21,5_15_2,5738
autosave02_10_2012_12_17_17_1.jpg,453,136,21,21,5_15_2,5739
autosave02_10_2012_12_17_17_1.jpg,588,132,19,20,5_15_2,5740
autosave02_10_2012_12_17_17_2.jpg,219,113,26,23,5_15_2,5737
autosave02_10_2012_12_17_17_2.jpg,313,113,25,24,5_15_2,5738
autosave02_10_2012_12_17_17_2.jpg,399,113,24,23,5_15_2,5739
autosave02_10_2012_12_17_17_2.jpg,556,108,22,22,5_15_2,5740
autosave02_10_2012_12_17_18_0.jpg,142,50,30,26,5_15_2,5737
autosave02_10_2012_12_17_18_0.jpg,261,49,32,27,5_15_2,5738
autosave02_10_2012_12_17_18_0.jpg,367,49,28,27,5_15_2,5739
autosave02_10_2012_12_17_18_0.jpg,558,47,27,28,5_15_2,5740
autosave02_10_2012_12_17_20_2.jpg,418,340,24,25,4_2_3,5741
autosave02_10_2012_12_17_20_2.jpg,425,244,22,23,4_2_3,5742
autosave02_10_2012_12_17_21_0.jpg,386,330,27,26,4_2_3,5741
autosave02_10_2012_12_17_21_0.jpg,396,216,22,23,4_2_3,5742
autosave02_10_2012_12_17_21_1.jpg,341,342,37,37,4_2_3,5741
autosave02_10_2012_12_17_21_1.jpg,361,204,26,28,4_2_3,5742
autosave02_10_2012_12_17_21_2.jpg,268,317,44,44,4_2_3,5741
autosave02_10_2012_12_17_21_2.jpg,292,148,32,33,4_2_3,5742
autosave02_10_2012_12_17_21_3.jpg,154,362,65,65,4_2_3,5741
autosave02_10_2012_12_17_21_3.jpg,216,152,44,41,4_2_3,5742
autosave02_10_2012_12_17_22_0.jpg,81,349,74,80,4_2_3,5741
autosave02_10_2012_12_17_22_0.jpg,158,109,48,47,4_2_3,5742
autosave02_10_2012_12_17_28_0.jpg,693,239,25,23,1_11_1,5743
autosave02_10_2012_12_17_28_0.jpg,695,260,19,22,3_24_n40,5744
autosave02_10_2012_12_17_28_1.jpg,716,210,28,25,1_11_1,5743
autosave02_10_2012_12_17_28_1.jpg,718,235,25,27,3_24_n40,5744
autosave02_10_2012_12_17_28_2.jpg,745,193,34,32,1_11_1,5743
autosave02_10_2012_12_17_28_2.jpg,747,225,30,31,3_24_n40,5744
autosave02_10_2012_12_17_28_3.jpg,795,147,46,45,1_11_1,5743
autosave02_10_2012_12_17_28_3.jpg,799,191,41,40,3_24_n40,5744
autosave02_10_2012_12_17_29_0.jpg,807,132,54,52,1_11_1,5743
autosave02_10_2012_12_17_29_0.jpg,812,179,45,45,3_24_n40,5744
autosave02_10_2012_12_17_29_1.jpg,930,41,81,72,1_11_1,5743
autosave02_10_2012_12_17_29_1.jpg,939,107,67,73,3_24_n40,5744
autosave02_10_2012_12_17_45_1.jpg,94,254,49,38,4_1_1,5745
autosave02_10_2012_12_17_45_1.jpg,93,288,47,45,2_4,5746
autosave02_10_2012_12_17_45_2.jpg,108,252,49,38,4_1_1,5745
autosave02_10_2012_12_17_45_2.jpg,109,291,52,45,2_4,5746
autosave02_10_2012_12_17_45_3.jpg,140,244,51,45,4_1_1,5745
autosave02_10_2012_12_17_45_3.jpg,139,287,52,45,2_4,5746
autosave02_10_2012_12_17_46_0.jpg,140,244,51,45,4_1_1,5745
autosave02_10_2012_12_17_46_0.jpg,147,285,52,45,2_4,5746
autosave02_10_2012_12_17_46_1.jpg,201,239,52,47,4_1_1,5745
autosave02_10_2012_12_17_46_1.jpg,199,284,58,49,2_4,5746
autosave02_10_2012_12_17_46_2.jpg,263,232,55,51,4_1_1,5745
autosave02_10_2012_12_17_46_2.jpg,258,278,59,53,2_4,5746
autosave02_10_2012_12_17_47_0.jpg,304,225,55,51,4_1_1,5745
autosave02_10_2012_12_17_47_0.jpg,304,272,59,56,2_4,5746
autosave02_10_2012_12_17_47_1.jpg,380,207,62,59,4_1_1,5745
autosave02_10_2012_12_17_47_1.jpg,375,262,69,61,2_4,5746
autosave02_10_2012_12_17_47_2.jpg,455,205,66,68,4_1_1,5745
autosave02_10_2012_12_17_47_2.jpg,452,266,73,67,2_4,5746
autosave02_10_2012_12_17_47_3.jpg,532,199,77,70,4_1_1,5745
autosave02_10_2012_12_17_47_3.jpg,530,268,81,71,2_4,5746
autosave02_10_2012_12_17_48_0.jpg,560,196,77,70,4_1_1,5745
autosave02_10_2012_12_17_48_0.jpg,560,264,81,74,2_4,5746
autosave02_10_2012_12_17_48_1.jpg,666,167,89,83,4_1_1,5745
autosave02_10_2012_12_17_48_1.jpg,668,247,94,88,2_4,5746
autosave02_10_2012_12_17_48_2.jpg,778,138,102,99,4_1_1,5745
autosave02_10_2012_12_17_48_2.jpg,774,232,113,101,2_4,5746
autosave02_10_2012_12_17_49_0.jpg,859,109,123,113,4_1_1,5745
autosave02_10_2012_12_17_49_0.jpg,856,218,133,116,2_4,5746
autosave02_10_2012_12_17_49_1.jpg,1068,30,162,144,4_1_1,5745
autosave02_10_2012_12_17_49_1.jpg,1060,169,191,155,2_4,5746
autosave02_10_2012_12_18_05_1.jpg,420,271,21,21,4_1_1,5747
autosave02_10_2012_12_18_05_1.jpg,768,266,21,23,5_15_5,5748
autosave02_10_2012_12_18_05_1.jpg,767,246,20,21,4_1_4,5749
autosave02_10_2012_12_18_05_2.jpg,388,250,26,25,4_1_1,5747
autosave02_10_2012_12_18_05_2.jpg,817,247,24,28,5_15_5,5748
autosave02_10_2012_12_18_05_2.jpg,816,222,26,24,4_1_4,5749
autosave02_10_2012_12_18_05_2.jpg,815,192,28,26,2_4,5750
autosave02_10_2012_12_18_05_2.jpg,994,145,56,59,2_2,5751
autosave02_10_2012_12_18_05_2.jpg,389,221,24,25,2_1,5752
autosave02_10_2012_12_18_05_3.jpg,342,234,32,33,4_1_1,5747
autosave02_10_2012_12_18_05_3.jpg,883,223,33,32,5_15_5,5748
autosave02_10_2012_12_18_05_3.jpg,880,189,36,32,4_1_4,5749
autosave02_10_2012_12_18_05_3.jpg,880,154,37,34,2_4,5750
autosave02_10_2012_12_18_05_3.jpg,1211,51,68,83,2_2,5751
autosave02_10_2012_12_18_05_3.jpg,345,199,28,29,2_1,5752
autosave02_10_2012_12_18_06_0.jpg,322,219,36,36,4_1_1,5747
autosave02_10_2012_12_18_06_0.jpg,915,207,38,39,5_15_5,5748
autosave02_10_2012_12_18_06_0.jpg,914,174,39,33,4_1_4,5749
autosave02_10_2012_12_18_06_0.jpg,911,133,43,40,2_4,5750
autosave02_10_2012_12_18_06_0.jpg,320,180,35,36,2_1,5752
autosave02_10_2012_12_18_06_1.jpg,1119,149,61,60,5_15_5,5748
autosave02_10_2012_12_18_06_1.jpg,1114,99,60,52,4_1_4,5749
autosave02_10_2012_12_18_06_1.jpg,1108,36,65,59,2_4,5750
autosave02_10_2012_12_18_06_1.jpg,190,97,69,64,2_1,5752
autosave02_10_2012_12_18_07_2.jpg,733,242,22,22,4_2_3,5753
autosave02_10_2012_12_18_07_3.jpg,770,234,25,25,4_2_3,5753
autosave02_10_2012_12_18_08_0.jpg,782,223,28,27,4_2_3,5753
autosave02_10_2012_12_18_08_1.jpg,861,165,38,41,4_2_3,5753
autosave02_10_2012_12_18_08_2.jpg,996,91,55,57,4_2_3,5753
autosave02_10_2012_12_18_25_0.jpg,985,241,21,22,2_1,5754
autosave02_10_2012_12_18_25_0.jpg,984,263,20,19,2_4,5755
autosave02_10_2012_12_18_25_0.jpg,988,281,18,19,4_1_1,5756
autosave02_10_2012_12_18_25_1.jpg,1068,236,22,24,2_1,5754
autosave02_10_2012_12_18_25_1.jpg,1069,260,21,19,2_4,5755
autosave02_10_2012_12_18_25_1.jpg,1071,281,18,19,4_1_1,5756
autosave02_10_2012_12_18_25_2.jpg,1173,206,34,31,2_1,5754
autosave02_10_2012_12_18_25_2.jpg,1174,236,32,27,2_4,5755
autosave02_10_2012_12_18_25_2.jpg,1181,262,21,23,4_1_1,5756
autosave02_10_2012_12_18_25_2.jpg,371,215,22,23,4_1_1,5757
autosave02_10_2012_12_18_25_2.jpg,770,270,21,21,4_1_1,5758
autosave02_10_2012_12_18_25_3.jpg,339,192,29,28,4_1_1,5757
autosave02_10_2012_12_18_25_3.jpg,831,270,24,25,4_1_1,5758
autosave02_10_2012_12_18_26_0.jpg,295,183,32,31,4_1_1,5757
autosave02_10_2012_12_18_26_0.jpg,829,260,27,28,4_1_1,5758
autosave02_10_2012_12_18_26_0.jpg,828,228,27,28,2_1,5759
autosave02_10_2012_12_18_26_1.jpg,176,114,44,44,4_1_1,5757
autosave02_10_2012_12_18_26_1.jpg,922,220,40,37,4_1_1,5758
autosave02_10_2012_12_18_26_1.jpg,920,171,38,40,2_1,5759
autosave02_10_2012_12_18_26_2.jpg,1123,149,66,66,4_1_1,5758
autosave02_10_2012_12_18_26_2.jpg,1106,64,89,86,2_1,5759
autosave02_10_2012_12_18_27_1.jpg,1204,257,29,32,5_15_5,5760
autosave02_10_2012_12_21_11_2.jpg,733,251,30,25,2_1,5761
autosave02_10_2012_12_21_11_2.jpg,736,275,24,23,4_1_1,5762
autosave02_10_2012_12_21_12_0.jpg,752,234,30,29,2_1,5761
autosave02_10_2012_12_21_12_0.jpg,755,262,24,23,4_1_1,5762
autosave02_10_2012_12_21_12_1.jpg,791,238,34,35,2_1,5761
autosave02_10_2012_12_21_12_1.jpg,796,271,26,30,4_1_1,5762
autosave02_10_2012_12_21_12_1.jpg,1020,250,24,23,2_2,5763
autosave02_10_2012_12_21_12_1.jpg,1018,273,25,20,2_4,5764
autosave02_10_2012_12_21_12_1.jpg,1021,292,19,23,4_1_1,5765
autosave02_10_2012_12_21_12_2.jpg,842,199,40,43,2_1,5761
autosave02_10_2012_12_21_12_2.jpg,847,243,32,32,4_1_1,5762
autosave02_10_2012_12_21_12_2.jpg,1087,221,24,23,2_2,5763
autosave02_10_2012_12_21_12_3.jpg,890,183,53,50,2_1,5761
autosave02_10_2012_12_21_12_3.jpg,901,232,36,38,4_1_1,5762
autosave02_10_2012_12_21_13_0.jpg,928,157,59,61,2_1,5761
autosave02_10_2012_12_21_13_0.jpg,935,216,42,41,4_1_1,5762
autosave02_10_2012_12_21_13_1.jpg,1077,89,78,84,2_1,5761
autosave02_10_2012_12_21_13_1.jpg,1085,176,58,63,4_1_1,5762
autosave02_10_2012_12_21_15_0.jpg,632,206,17,16,5_15_2,5766
autosave02_10_2012_12_21_15_1.jpg,641,220,17,16,5_15_2,5766
autosave02_10_2012_12_21_15_2.jpg,651,195,17,19,5_15_2,5766
autosave02_10_2012_12_21_15_2.jpg,855,184,16,17,5_15_2,5767
autosave02_10_2012_12_21_16_0.jpg,493,180,17,17,5_15_2,5768
autosave02_10_2012_12_21_16_0.jpg,668,170,17,19,5_15_2,5766
autosave02_10_2012_12_21_16_0.jpg,893,150,18,19,5_15_2,5767
autosave02_10_2012_12_21_16_1.jpg,465,131,21,21,5_15_2,5768
autosave02_10_2012_12_21_16_1.jpg,581,128,22,23,5_15_2,5769
autosave02_10_2012_12_21_16_1.jpg,686,122,23,22,5_15_2,5766
autosave02_10_2012_12_21_16_1.jpg,827,115,22,22,5_15_2,5770
autosave02_10_2012_12_21_16_1.jpg,979,103,21,22,5_15_2,5767
autosave02_10_2012_12_21_16_1.jpg,864,302,17,18,2_2,5771
autosave02_10_2012_12_21_16_2.jpg,451,105,25,23,5_15_2,5768
autosave02_10_2012_12_21_16_2.jpg,583,99,24,26,5_15_2,5769
autosave02_10_2012_12_21_16_2.jpg,703,91,29,25,5_15_2,5766
autosave02_10_2012_12_21_16_2.jpg,862,79,25,26,5_15_2,5770
autosave02_10_2012_12_21_16_2.jpg,1034,61,29,25,5_15_2,5767
autosave02_10_2012_12_21_16_2.jpg,892,289,20,21,2_2,5771
autosave02_10_2012_12_21_17_0.jpg,456,101,25,23,5_15_2,5768
autosave02_10_2012_12_21_17_0.jpg,593,95,26,26,5_15_2,5769
autosave02_10_2012_12_21_17_0.jpg,717,85,30,29,5_15_2,5766
autosave02_10_2012_12_21_17_0.jpg,885,73,25,26,5_15_2,5770
autosave02_10_2012_12_21_17_0.jpg,1068,53,29,31,5_15_2,5767
autosave02_10_2012_12_21_17_0.jpg,906,302,20,21,2_2,5771
autosave02_10_2012_12_21_17_1.jpg,443,50,37,36,5_15_2,5768
autosave02_10_2012_12_21_17_1.jpg,612,46,30,37,5_15_2,5769
autosave02_10_2012_12_21_17_1.jpg,766,37,34,35,5_15_2,5766
autosave02_10_2012_12_21_17_1.jpg,971,26,29,33,5_15_2,5770
autosave02_10_2012_12_21_17_1.jpg,1195,5,36,34,5_15_2,5767
autosave02_10_2012_12_21_17_1.jpg,956,293,24,23,2_2,5771
autosave02_10_2012_12_21_17_2.jpg,416,0,37,36,5_15_2,5768
autosave02_10_2012_12_21_17_2.jpg,988,295,24,23,2_2,5771
autosave02_10_2012_12_21_18_0.jpg,1028,284,24,28,2_2,5771
autosave02_10_2012_12_21_18_1.jpg,1101,271,27,35,2_2,5771
autosave02_10_2012_12_21_18_2.jpg,1175,259,35,37,2_2,5771
autosave02_10_2012_12_21_19_1.jpg,586,194,17,19,5_15_2,5772
autosave02_10_2012_12_21_19_1.jpg,666,192,17,16,5_15_2,5773
autosave02_10_2012_12_21_19_1.jpg,747,188,21,20,5_15_2,5774
autosave02_10_2012_12_21_19_1.jpg,832,184,19,17,5_15_2,5775
autosave02_10_2012_12_21_19_1.jpg,922,176,18,19,5_15_2,5776
autosave02_10_2012_12_21_19_2.jpg,586,189,17,19,5_15_2,5772
autosave02_10_2012_12_21_19_2.jpg,672,187,17,16,5_15_2,5773
autosave02_10_2012_12_21_19_2.jpg,761,181,21,20,5_15_2,5774
autosave02_10_2012_12_21_19_2.jpg,853,177,19,17,5_15_2,5775
autosave02_10_2012_12_21_19_2.jpg,949,170,18,19,5_15_2,5776
autosave02_10_2012_12_21_19_3.jpg,584,175,17,19,5_15_2,5772
autosave02_10_2012_12_21_19_3.jpg,677,171,17,18,5_15_2,5773
autosave02_10_2012_12_21_19_3.jpg,772,164,21,20,5_15_2,5774
autosave02_10_2012_12_21_19_3.jpg,876,161,19,17,5_15_2,5775
autosave02_10_2012_12_21_19_3.jpg,981,152,18,19,5_15_2,5776
autosave02_10_2012_12_21_20_0.jpg,589,175,17,19,5_15_2,5772
autosave02_10_2012_12_21_20_0.jpg,683,170,17,18,5_15_2,5773
autosave02_10_2012_12_21_20_0.jpg,781,165,21,20,5_15_2,5774
autosave02_10_2012_12_21_20_0.jpg,888,161,19,17,5_15_2,5775
autosave02_10_2012_12_21_20_0.jpg,998,153,18,19,5_15_2,5776
autosave02_10_2012_12_21_20_1.jpg,576,148,19,19,5_15_2,5772
autosave02_10_2012_12_21_20_1.jpg,685,146,19,19,5_15_2,5773
autosave02_10_2012_12_21_20_1.jpg,795,136,21,24,5_15_2,5774
autosave02_10_2012_12_21_20_1.jpg,914,132,21,20,5_15_2,5775
autosave02_10_2012_12_21_20_1.jpg,1037,122,18,20,5_15_2,5776
autosave02_10_2012_12_21_20_2.jpg,583,133,21,21,5_15_2,5772
autosave02_10_2012_12_21_20_2.jpg,703,126,22,22,5_15_2,5773
autosave02_10_2012_12_21_20_2.jpg,826,120,24,25,5_15_2,5774
autosave02_10_2012_12_21_20_2.jpg,963,111,23,24,5_15_2,5775
autosave02_10_2012_12_21_20_2.jpg,1099,99,21,24,5_15_2,5776
autosave02_10_2012_12_21_21_0.jpg,563,107,25,24,5_15_2,5772
autosave02_10_2012_12_21_21_0.jpg,698,100,23,28,5_15_2,5773
autosave02_10_2012_12_21_21_0.jpg,834,93,26,29,5_15_2,5774
autosave02_10_2012_12_21_21_0.jpg,983,84,25,27,5_15_2,5775
autosave02_10_2012_12_21_21_0.jpg,1132,74,24,26,5_15_2,5776
autosave02_10_2012_12_21_21_1.jpg,558,64,28,33,5_15_2,5772
autosave02_10_2012_12_21_21_1.jpg,719,59,25,34,5_15_2,5773
autosave02_10_2012_12_21_21_1.jpg,881,54,29,31,5_15_2,5774
autosave02_10_2012_12_21_21_1.jpg,1052,44,27,28,5_15_2,5775
autosave02_10_2012_12_21_21_1.jpg,1224,32,32,34,5_15_2,5776
autosave02_10_2012_12_21_21_2.jpg,557,0,36,35,5_15_2,5772
autosave02_10_2012_12_21_21_2.jpg,744,0,39,31,5_15_2,5773
autosave02_10_2012_12_21_21_2.jpg,941,0,36,20,5_15_2,5774
autosave02_10_2012_12_21_21_2.jpg,1087,215,16,18,6_6,5777
autosave02_10_2012_12_21_21_2.jpg,984,253,18,19,2_4,5778
autosave02_10_2012_12_21_22_1.jpg,1187,201,25,23,6_6,5777
autosave02_10_2012_12_21_22_1.jpg,1041,253,19,20,2_4,5778
autosave02_10_2012_12_21_22_2.jpg,1248,182,26,25,6_6,5777
autosave02_10_2012_12_21_22_2.jpg,1069,245,20,19,2_4,5778
autosave02_10_2012_12_21_22_3.jpg,1111,231,26,23,2_4,5778
autosave02_10_2012_12_21_23_0.jpg,1120,238,27,24,2_4,5778
autosave02_10_2012_12_21_23_1.jpg,1177,216,31,27,2_4,5778
autosave02_10_2012_12_21_23_2.jpg,1241,195,32,28,2_4,5778
autosave02_10_2012_12_24_08_1.jpg,650,333,25,26,4_2_3,5779
autosave02_10_2012_12_24_08_1.jpg,886,249,24,34,5_4,5780
autosave02_10_2012_12_24_08_1.jpg,907,280,23,20,3_4_1,5781
autosave02_10_2012_12_24_08_2.jpg,668,338,28,29,4_2_3,5779
autosave02_10_2012_12_24_08_2.jpg,934,241,29,39,5_4,5780
autosave02_10_2012_12_24_08_2.jpg,966,278,24,22,3_4_1,5781
autosave02_10_2012_12_24_09_0.jpg,681,341,34,40,4_2_3,5779
autosave02_10_2012_12_24_09_0.jpg,991,229,32,48,5_4,5780
autosave02_10_2012_12_24_09_0.jpg,1038,272,29,30,3_4_1,5781
autosave02_10_2012_12_24_09_1.jpg,711,340,41,48,4_2_3,5779
autosave02_10_2012_12_24_09_1.jpg,1085,203,43,58,5_4,5780
autosave02_10_2012_12_24_09_1.jpg,1167,251,36,38,3_4_1,5781
autosave02_10_2012_12_24_09_2.jpg,754,326,55,59,4_2_3,5779
autosave02_10_2012_12_24_09_2.jpg,1213,159,52,73,5_4,5780
autosave02_10_2012_12_24_09_2.jpg,653,247,30,25,1_31,5782
autosave02_10_2012_12_24_09_2.jpg,657,272,22,20,3_4_1,5783
autosave02_10_2012_12_24_10_0.jpg,829,344,80,80,4_2_3,5779
autosave02_10_2012_12_24_10_0.jpg,682,253,30,27,1_31,5782
autosave02_10_2012_12_24_10_0.jpg,684,281,25,24,3_4_1,5783
autosave02_10_2012_12_24_10_1.jpg,1068,354,150,154,4_2_3,5779
autosave02_10_2012_12_24_10_1.jpg,714,228,38,36,1_31,5782
autosave02_10_2012_12_24_10_1.jpg,717,264,33,33,3_4_1,5783
autosave02_10_2012_12_24_10_1.jpg,715,298,33,19,8_3_1,5784
autosave02_10_2012_12_24_10_2.jpg,745,182,55,49,1_31,5782
autosave02_10_2012_12_24_10_2.jpg,751,226,46,46,3_4_1,5783
autosave02_10_2012_12_24_10_2.jpg,749,275,44,22,8_3_1,5784
autosave02_10_2012_12_24_10_3.jpg,825,121,75,67,1_31,5782
autosave02_10_2012_12_24_10_3.jpg,830,186,61,65,3_4_1,5783
autosave02_10_2012_12_24_10_3.jpg,828,252,62,33,8_3_1,5784
autosave02_10_2012_12_24_11_0.jpg,852,103,91,73,1_31,5782
autosave02_10_2012_12_24_11_0.jpg,863,171,68,69,3_4_1,5783
autosave02_10_2012_12_24_11_0.jpg,861,240,68,33,8_3_1,5784
autosave02_10_2012_12_24_11_1.jpg,1109,27,126,129,3_4_1,5783
autosave02_10_2012_12_24_11_1.jpg,1107,161,124,65,8_3_1,5784
autosave02_10_2012_12_24_20_1.jpg,677,247,20,17,4_1_1,5785
autosave02_10_2012_12_24_20_1.jpg,678,285,17,18,3_4_1,5786
autosave02_10_2012_12_24_20_1.jpg,478,320,18,19,4_2_3,5787
autosave02_10_2012_12_24_20_2.jpg,677,247,20,17,4_1_1,5785
autosave02_10_2012_12_24_20_2.jpg,678,285,17,18,3_4_1,5786
autosave02_10_2012_12_24_20_2.jpg,472,321,18,19,4_2_3,5787
autosave02_10_2012_12_24_20_3.jpg,688,247,22,21,4_1_1,5785
autosave02_10_2012_12_24_20_3.jpg,688,288,20,20,3_4_1,5786
autosave02_10_2012_12_24_20_3.jpg,477,325,18,19,4_2_3,5787
autosave02_10_2012_12_24_20_4.jpg,733,204,30,29,4_1_1,5785
autosave02_10_2012_12_24_20_4.jpg,735,265,29,32,3_4_1,5786
autosave02_10_2012_12_24_20_4.jpg,432,328,23,25,4_2_3,5787
autosave02_10_2012_12_24_20_4.jpg,439,281,17,16,4_2_3,5788
autosave02_10_2012_12_24_20_5.jpg,747,196,30,29,4_1_1,5785
autosave02_10_2012_12_24_20_5.jpg,747,259,29,32,3_4_1,5786
autosave02_10_2012_12_24_20_5.jpg,435,322,23,25,4_2_3,5787
autosave02_10_2012_12_24_20_5.jpg,443,278,17,16,4_2_3,5788
autosave02_10_2012_12_24_37_0.jpg,759,256,26,27,4_1_5,5789
autosave02_10_2012_12_24_37_1.jpg,754,240,32,31,4_1_5,5789
autosave02_10_2012_12_24_37_2.jpg,762,214,38,38,4_1_5,5789
autosave02_10_2012_12_24_37_3.jpg,775,175,49,48,4_1_5,5789
autosave02_10_2012_12_24_38_0.jpg,781,155,53,56,4_1_5,5789
autosave02_10_2012_12_24_38_1.jpg,857,65,86,87,4_1_5,5789
autosave02_10_2012_12_24_42_2.jpg,374,269,42,43,3_24_n40,5790
autosave02_10_2012_12_24_42_2.jpg,457,210,40,44,4_2_3,5791
autosave02_10_2012_12_24_43_0.jpg,427,259,48,48,3_24_n40,5790
autosave02_10_2012_12_24_43_0.jpg,516,196,44,50,4_2_3,5791
autosave02_10_2012_12_24_43_1.jpg,525,248,54,55,3_24_n40,5790
autosave02_10_2012_12_24_43_1.jpg,628,171,50,59,4_2_3,5791
autosave02_10_2012_12_24_43_2.jpg,607,234,61,58,3_24_n40,5790
autosave02_10_2012_12_24_43_2.jpg,731,135,58,70,4_2_3,5791
autosave02_10_2012_12_24_44_0.jpg,713,201,73,70,3_24_n40,5790
autosave02_10_2012_12_24_44_0.jpg,873,73,77,87,4_2_3,5791
autosave02_10_2012_12_24_44_1.jpg,863,191,94,88,3_24_n40,5790
autosave02_10_2012_12_24_44_1.jpg,1092,15,114,113,4_2_3,5791
autosave02_10_2012_12_24_44_2.jpg,1047,136,122,112,3_24_n40,5790
autosave02_10_2012_12_24_47_3.jpg,468,209,48,44,2_4,5792
autosave02_10_2012_12_24_47_3.jpg,473,252,43,40,4_1_1,5793
autosave02_10_2012_12_24_47_3.jpg,558,294,25,27,4_1_1,5794
autosave02_10_2012_12_24_51_0.jpg,501,207,48,44,2_4,5792
autosave02_10_2012_12_24_51_0.jpg,503,253,45,42,4_1_1,5793
autosave02_10_2012_12_24_51_0.jpg,589,296,25,27,4_1_1,5794
autosave02_10_2012_12_24_51_1.jpg,626,190,55,50,2_4,5792
autosave02_10_2012_12_24_51_1.jpg,633,240,50,47,4_1_1,5793
autosave02_10_2012_12_24_51_1.jpg,719,255,34,39,2_1,5795
autosave02_10_2012_12_24_51_1.jpg,725,294,25,28,4_1_1,5794
autosave02_10_2012_12_24_51_2.jpg,755,163,61,59,2_4,5792
autosave02_10_2012_12_24_51_2.jpg,760,222,59,59,4_1_1,5793
autosave02_10_2012_12_24_51_2.jpg,843,243,36,45,2_1,5795
autosave02_10_2012_12_24_51_2.jpg,849,289,29,33,4_1_1,5794
autosave02_10_2012_12_24_52_0.jpg,918,101,77,77,2_4,5792
autosave02_10_2012_12_24_52_0.jpg,926,177,72,72,4_1_1,5793
